Lng,Lat,name,cuisine,street,phone
-73.9283593,40.86667589754521,Seawalk Restaurant,seafood,Dyckman Street,+1-212-568-9014
-73.92285079999999,40.7067737975452,Sea Wolf,seafood,Wyckoff Avenue,+1-718-366-3272
-76.0969298,43.0551392975452,Secret Garden,korean;japanese,Erie Boulevard East,+1-315-449-3333
-74.00677270000001,40.706420597545204,Semson Eatery,mediterranean,Maiden Lane,+12123616110
-74.00036920000001,40.7290193975452,Senza Gluten,italian;coffee,Sullivan Street,+1-212-475-7775
-73.9872728,40.7477981975452,Seoul Garden,korean,West 32nd Street,212-736-9002
-74.0111968,41.497257997545205,Seoul Kitchen,korean,Liberty Street,+1-845-563-0796
-74.00311359999999,40.723999897545205,Sessanta,italian; coffee,Thompson Street,+1-212-219-8119
-73.9885811,40.719880397545204,Set L.E.S,asian,Ludlow Street,(212) 982-8225
-74.7551615,43.740595197545204,Seventh Lake House Restaurant,regional,NY-28,315-357-6028
-73.95287490000001,40.7834917975452,Sfoglia,italian,Lexington,+1 212-831-1402
-73.9643022,40.807947997545206,Shake Shack,burger,Broadway,+1 212 932-3300
-73.95583640000001,40.709203597545205,Shalom Japan,japanese;jewish,South 4th Street,+1 718-388-4012
-73.9973429,40.717297497545204,Shanghai Cafe Delux,chinese,Mott Street,2129668698
-73.8304765,40.758813497545205,Shanghai You Garden Restaurant,chinese,40th Road,+1-718-886-2286
-73.9119381,40.774901697545204,Shawarmania,middle_eastern,31st Street,(718) 545-1800
-73.9246847,40.70027499754521,Shen Zhou,chinese; japanese,Wilson Avenue,+1-718-821-1172
-73.9570719,40.746006797545206,SHI,asian,Center Boulevard,+1-347-242-2450
-73.96814140000001,40.756221597545206,Shinya Shokudou,japanese,East 52nd Street,+1-212-230-1234
-73.9506892,40.7790135975452,Shoga Sushi & Oyster Bar,sushi,East 88th Street,+1 212-284-4635
-73.65535,40.59962509754521,ShoGun Hibachi,japanese;hibachi,Austin Boulevard,+1-516-889-8865
-74.01099559999999,40.703513797545206,Shorty's,cheese_steaks,Pearl Street,+12124803900
-73.98616,40.74359969754521,Shorty's,sandwich,Madison Avenue,+1-212-725-3900
-73.9947941,40.7135560975452,Shui Mei Cafe,chinese,East Broadway,(212) 791-2819
-73.9967525,40.7118604975452,Shun Wei,chinese,Catherine Street,(212) 964-7590
-73.646243,43.311757697545204,Siam Thai Sushi,thai,Maple Street,+1 518 792 6111
-73.99865190000001,40.71499339754521,Sichuan Hot Pot Cuisine,chinese,Pell Street,2122678886
-76.495788,42.4397495975452,Simeon's on the Commons,american,East State Street,607-272-2212
-74.0029091,40.6416755975452,Simon's BBQ,chinese,8th Avenue,7184310688
-73.9650709,40.6829726975452,Sisters,american;brunch,Fulton Street,+1 347 763 2537
-73.9609713,40.5778908975452,Skovorodka,russian,Brighton Beach Avenue,+17186153096
-73.9967808,40.7533878975452,Skylight Diner,american; burger; soup; salad; omelette; sandwich; breakfast,West 34th Street,+1-212-244-0395
-73.9836487,40.730168197545204,S'MAC,macaroni_and_cheese,1st Avenue,+1 212-358-7912
-73.9682057,40.80111879754521,Smoke Jazz & Supper Club,american,Broadway,+1 (212) 864-6662
-73.99391690000002,40.756364897545204,Snack EOS,greek,9th Avenue,(646) 964-4964
-73.9995427,40.7426481975452,Socarrat Paella Bar,spanish,West 19th Street,+1 (212) 462-1000
-73.9925742,40.69869469754521,Sociale,italian,Henry Street,+1 718 576-3588
-73.9855132,40.666383397545204,Soigne,american;french;brunch,6th Avenue,+1-718-369-4814
-73.9225562,40.6990736975452,Sol Sips,sandwich,Wilson Avenue,+1-718-683-0482
-73.7717235,41.627136097545204,Sonny's Restaurant & Pizzaria,italian;pizza,NY 82,+1 845 223 5308
-74.00546259999999,40.7089510975452,Sophie's Cuban Cuisine,caribbean,Fulton Street,+12126086769
-74.0076114,40.7146402975452,Sophie's Cuban Cuisine,cuban,Chambers Street,+1 212-608-9900
-77.0572614,42.1437921975452,Sorge's,italian,West Market Street,+1 607 937 5422
-73.9788574,40.66991749754521,Sotto Voce,italian;brunch,7th Avenue,+1-718-369-9322
-71.94221540000001,41.034683597545204,South Edison,seafood,South Edison Street,+1 631 668 4200
-73.8022872,41.1885097975452,Spaccarelli's,italian,Saw Mill River Road,+1 914 941 0105
-73.96801140000001,40.6933333975452,Spice & Grill,indian;nepalese,Myrtle Avenue,+17188752525
-73.94288259999999,40.7896916975452,Spice Hut,indian,2nd Avenue,+1 646-476-5853
-73.9500969,40.786764297545204,Spice Noodle,vietnamese; chinese,Lexington Avenue,+1-212-860-3399
-73.99307859999999,40.616475097545205,Spicy Bampa,chinese,18th Avenue,+1-718-236-8088
-75.97798320000001,42.095585097545204,Spiedie & Rib Pit,bbq;american,Vestal Parkway East,+1-607-729-2679
-74.00723599999999,40.718446097545204,Square Diner,american,Leonard Street,+1-212-925-7188
-74.0040288,40.708858797545204,Squires Diner,diner,Beekman Street,+1 212-285-2600
-74.0097553,40.712030797545204,Stage Door Deli,pizza,Vesey Street,+1-212-791-5252
-73.95746109999999,40.7175325975452,Station,american,North 7th Street,+1 7185 99 1596
-73.85172209999999,40.7265381975452,Stix Kosher Restaurant,tajik,Queens Boulevard,+1 718 275-5566
-71.9442547,41.036571597545205,St. Peter's Catch,seafood,South Erie Avenue,+16316687100
-73.9854304,40.727780597545205,Stromboli Pizza,pizza,Saint Marks Place,+1 212 673-3691
-72.9848709,40.9425417975452,Subway,sandwich,New York State Bicycle Route 25,(631) 928-6472
-76.07144140000001,42.11004539754521,Subway,Subs,Union Center Maine Highway,(607) 748-7833
-73.965194,40.80144409754521,Suma Sushi,japanese,Amsterdam Avenue,+1-212-280-5858
-73.90657420000001,40.753482897545204,Sum Fung,chinese,Northern Boulevard,+1-748-932-0411
-73.96865129999999,40.7995003975452,Sun-Chan,japanese,Broadway,+1-212-749-5008
-73.924048,40.744081097545205,Sunnyside Pizza,pizza,Queens Blvd,(718) 433 - 4040
-73.97153,40.5862565975452,Sunrise Chinese Food,chinese,Avenue Z,+1-718-891-1880
-73.96336059999999,40.6747649975452,Sunshine Co.,new_american,Washington Avenue,+1 347 750 5275
-73.71240949999999,40.736610197545204,Sunshine Grill & Kebab,kebab,Hillside Avenue,+1-718-343-2300
-73.98741770000001,40.702330397545204,Superfine,american,Front Street,+1-718-243-9005
-73.90192579999999,40.702808897545204,Super Pollo,chicken;fried_chicken;mexican,Woodward Avenue,+1-718-418-0808
-73.98525749999999,40.7229141975452,Supper,italian,East 2nd Street,+1-212-477-7600
-73.9693077,40.797573697545204,Sura,thai,Broadway,+1 212 665 8888
-73.99954809999998,40.728232997545206,Surya,indian,Bleecker Street,+1-212-875-1405
-73.9831373,40.7584349975452,Sushi By Bou,sushi,W 47th St,+1-917-348-5737
-73.828264,40.7642052975452,Sushi Family Express,sushi;japanese;Bento_Box;Sokai,Union Street,(718) 321-2231
-73.9814434,40.752376397545206,Sushi Ginza Onodera,sushi,5th Avenue,+1 212-390-0925
-73.94356140000001,40.81083619754521,Sushi Inoue,japanese,Malcolm X Boulevard,+1-646-766-0555
-73.9775762,40.7563919975452,Sushi-tei,japanese,East 47th Street,+1 212 753-3535
-73.7294553,40.617647297545204,Sushi Tokyo,sushi,Central Avenue,+1-516-882-2244
-73.7911301,40.76762399754521,Sushi Village,sushi;japanese,Francis Lewis Boulevard,+1-718-886-4733
-73.9146306,40.7539069975452,Sushi X,sushi,34th Avenue,+1 718-728-9600
-73.983463,40.7795706975452,Sushi Yasaka,japanese,West 72nd Street,+1-212-496-8460
-73.9847293,40.6708474975452,Sushi Yashin,sushi,5th Avenue,+1 718 788-6789
-73.93949029999999,40.85137799754521,Sushi Yu 2,japanese,West 181st Street,+1-212-781-8833
-74.0018443,40.707782097545206,SUteiShi,japanese,Peck Slip,+12127662344
-73.9932265,40.74812699754521,Swagat,indian,West 29th Street,+1-212-967-7373
-73.9031473,40.74648289754521,Sweet Basil,thai,61st Street,+1-718-205-008
-73.97251920000001,40.6775995975452,Sweet Chick,southern,Flatbush Avenue,+1 718 484 7724
-73.9886645,40.744731697545205,Sweetgreen,salads,Broadway,+1 646 449 8884
-72.3549394,41.0833173975452,Sweet Tomato's,italian,Grand Avenue,6317494114
-73.88963879999999,40.749311997545206,Swim Two Birds,american,37th Avenue,+1 (347) 843-9922
-73.9580035,40.650219097545204,Sybil's Bakery & Restaurant,guyanese,Church Avenue,+1 718 469-9049
-73.95684399999999,40.802076897545206,Szechuan Garden Kitchen,chinese,Frederick Douglass Boulevard,212-666-6868
-73.9835488,40.75235589754521,Szechuan Gourmet,chinese;tea,West 39th Street,+1-212-921-0233
-73.99146540000001,40.6707081975452,Table 87 Coal Oven Pizza,pizza;italian,3rd Avenue,+1 718 965 8400
-73.99279320000001,40.7346460975452,Taboonette,middle_eastern,East 13th Street,(212) 510-7881
-73.96205479999999,40.6095148975452,Taci's Beyti,turkish,Coney Island Avenue,+1 718 627-5750
-73.9883579,40.70055949754521,Taco Dumbo,mexican,Prospect Street,+1-347-202-0306
-73.9386694,40.797201197545206,Taco Mix Grill,mexican,East 116th Street,+1 212-289-2963
-73.86286209999999,40.7484130975452,Tacos Mexico,mexican,103rd Street,+1-718-505-0332
-73.9491006,40.7110084975452,Taj Kabab King,indian,Grand Street,+1-718-782-1722
-73.9295238,40.6844178975452,Taj Masala,indian,Malcolm X Boulevard,+1-347-378-2655
-73.9224422,40.74405449754521,Takesushi,japanese,42nd Street,+1-718-729-8253
-73.93647840000001,40.8505834975452,Tampopo Ramen,noodle;japanese,Bennett Avenue,+1-212-923-0575
-73.9556075,40.7770648975452,Tandoor Oven,indian,East 83rd Street,212-628-3000
-73.991263,40.7432660975452,Tappo,pizza,24th Street,2128079200
-73.9145861,40.698994997545206,Taqueria Acatlan,mexican;coffee,Irving Avenue,+1-718-456-2095
-73.9158319,40.702353597545205,Taqueria Cocoyoc,mexican,Wyckoff Avenue,+1-718-497-4489
-73.929124,40.704423997545206,Taqueria El Fogon,mexican,Flushing Avenue,+1-718-497-7445
-73.8978882,40.7078991975452,Taqueria Kermes,mexican;spanish;tapas;american,Fresh Pond Road,+1-347-463-9263
-73.9503675,40.6727049975452,Taqueria Milear,mexican,Nostrand Avenue,+1 718 484 8005
-73.9256805,40.70029199754521,Taqueria Sofia,mexican; burrito; quesadilla; taco,Suydam Street,+1-347-318-8208
-73.8548784,40.836214297545204,Taqueria Tlaxcalli,mexican,Starling Avenue,+1 347 851-3085
-73.97450649999999,40.67966359754521,Taro Sushi,sushi,Flatbush Avenue,+1-718-398-5240
-73.8966972,40.705563297545204,Taste of China,tex-mex;chinese;american;mexican,Fresh Pond Road,+1-718-628-5797
-73.90132609999999,40.700346597545206,Tasty's Diner,american;coffee;sandwiches;burger,Myrtle Avenue,(718) 456-0954
-77.6013319,43.161039697545206,Tavern58 at Gibbs,Tavern_Fare,University Ave,585.546.5800
-73.9092283,40.7752741975452,Taverna Kyclades,greek;seafood,Ditmars Boulevard,+1-718-545-8666
-73.91400859999999,40.7753199975452,Telly's Tavern,greek,23rd Avenue,+1-718-728-9056
-73.9829947,40.665436797545205,Ten-Ichi Ramen,japanese,7th Avenue,+1-718-369-8809
-73.993913,40.61523429754521,Tenzan,japanese,18th Avenue,+1-718-621-3238
-73.97794499999999,40.778264797545205,Tenzan,sushi,Columbus Avenue,+1-212-580-7300
-73.95022259999999,40.7796227975452,Tenzan 89,japanese,2nd Avenue,+1 212-369-3600
-73.9382816,40.68327639754521,Tepache,mexican,Halsey Street,+1-718-484-7701
-73.9618119,40.6938093975452,Tepango,mexican,Myrtle Avenue,+1-718-636-8878
-73.9787879,40.760132797545204,Teresa's,pizza,West 51st Street,212-265-7988
-74.0129228,40.7065633975452,TGI Friday's,american,Broadway,+1 212-483-8322
-77.6913671,43.206866997545205,TGI Friday's,american,Greece Ridge Center Drive,+1-585-723-6300
-73.9999657,40.71624959754521,Thai Jasmine Restaurant,thai,Bayard Street,+1-212-349-3132
-73.9567486,40.7781312975452,Thai @ Lex,thai,Lexington Avenue,+1 212-288-6060
-73.99993640000001,40.7163269975452,Thailicious,thai,Baxter Street,+1-917-261-2733
-73.9652703,40.80131269754521,Thai Market,thai,Amsterdam Avenue,+12122804575
-73.8173014,40.58895979754521,Thai Rock,thai,Beach 92nd Street,+1-718-945-5111
-73.97347090000001,40.7899331975452,Thai Season,thai,Amsterdam Avenue,212 721-0566; 212 721-0533;212 721-0557
-73.99501540000001,40.7548070975452,Thai Select,thai,9th Avenue,+1-212-695-9920
-73.94913829999999,40.781135897545205,THAIs New York,thai,2nd Avenue,+1 212-289-8889
-73.768837,40.75876629754521,That's A Wrap,wraps;salad,Bell Boulevard,+1-718-428-9727
-73.9838618,40.7512973975452,The Australian NYC,australian,West 38th Street,+1 212-869-9601
-73.5969655,40.874106997545205,The Basil Leaf Cafe and Restaurant,italian,Birch Hill Road,(516) 676-6252
-73.98950500000001,40.7257659975452,The Black Ant,mexican,2nd Avenue,+1-212-598-0300
-73.9881244,40.745681897545204,The Breslin,gastropub,West 29th Street,+1 212-679-1939
-73.91260390000001,40.70051209754521,The Bushwick Diner,american;coffee;burger;bagel;sandwich;pastry,Wyckoff Avenue,+1-718-552-2455
-73.9229601,41.70211419754521,The Chill Grill,american,Main Street,+1 (845) 454-1115
-73.812851,40.79316339754521,The Clinton Restaurant,italian,Clintonville Street,+1-718-746-4800
-73.97232890000001,40.752277797545204,The Comfort Diner,diner,East 45th Street,+1 212-867-4555
-79.03534499999999,43.09527099754521,The Como Restaurant And Lounge,italian,Pine Avenue,+1 716 285 9341
-73.832554,40.7593403975452,The COOP Restaurant and Bar,korean,Prince Street,(718) 358-9333
-73.9554168,40.6772869975452,The Crabby Shack,seafood,Franklin Avenue,+1-718-484-1507
-73.98420440000001,40.74510819754521,The Crooked Knife,irish; coffee,East 30th Street,+1-212-696-2593
-73.9475594,40.78098529754521,The Drunken Munkey,indian,East 92nd Street,+1-646-998-4600
-76.64856280000001,42.5367130975452,The Falls Restaurant,american;diner;breakfast;burger;fish_and_chips;local;pancake;sandwich,East Main Street,6073879761
-73.9675352,40.6395540975452,The Farm on Adderley,new_american,Cortelyou Road,7182873101
-73.9855015,40.7685603975452,The Flame,greek;diner,9th Avenue,+1 212-765-7962
-74.01427729999999,40.67596429754521,The Good Fork,korean,Van Brunt Street,718.643.6636
-73.9931439,40.7337802975452,The Grey Dog,sandwich;burger;salad,University Place,+1-212-966-1060
-73.9957088,40.722961297545204,The Grey Dog,sandwich;salad;brunch,Mulberry Street,+1-212-966-1060
-73.9884959,40.7482961975452,The Harold,american;breakfast,Broadway,+1-212-686-1888
-74.0020772,40.70807829754521,The Hideaway Seaport,american,Peck Slip,+12123852222
-78.0177851,42.7099486975452,The Hole in the Wall,pizza;burger;sandwich;american,Standpipe Road,+1-585-237-3003
-73.9685194,40.755253397545204,The Horny Ram,american,2nd Avenue,+1-917-261-4136
-76.14687070000001,43.049633197545205,The Jamerican Diner,jamaican,East Washington Street,315 424 7090
-73.8674171,40.89976399754521,The Kitchen,american,Katonah Avenue,(718) 798-1002
-75.919933,44.3370203975452,The Kitchen at Captain Visger,regional;international,Church Street,315-681-3422
-73.98717059999998,40.74774579754521,The Kunjip,korean,West 32nd Street,+1 212-564-8238
-78.7250228,42.9324198975452,The Landing Bar and Grill,american;burger;pizza,Genesee Street,(716) 204-2290
-77.6946054,42.55988339754521,The Leaning Tower,pizza,Main Street,(585) 335-2740
-73.9721247,40.758477797545204,The Lobster Club,japanese;sushi;fine_dining,East 53rd Street,+1-212-375-9001
-73.94684050000001,40.7759935975452,The Mansion Restaurant,diner,York Avenue,+1 212-535-8888
-76.16963179999999,43.0740565975452,The Market Diner,diner,Park Street,+1-315-474-5247
-73.994034,40.761252997545206,The Marshal,american,10th Avenue,212-582-6300
-73.98666170000001,40.7219018975452,The Masala Wala,indian,Essex Street,+1 (212) 358-9300
-73.9822068,40.67972799754521,The Meat Hook,burger;american;brunch,Douglass Street,+1 718 522 2110
-73.99874100000001,40.72481179754521,The Mercer Kitchen,american,Prince Street,+12129665454
-73.9770877,40.761080797545205,The Modern - The Bar Room,french,West 53rd Street,212-333-1220
-73.9074547,40.81274119754521,The Original Venice Restaurant,italian,East 149th Street,+1-718-585-5164
-73.9948035,40.7036769975452,The River Café,new_american,Water Street,+1 718 522 5200
-73.9104377,40.7042564975452,The Seneca,american,Seneca Avenue,+1-347-599-0010
-73.9936332,40.7265472975452,The Smile,american,Bond Street,+1 646 329 5836
-76.1506273,43.050714897545205,The Sweet Praxis,american,East Water Street,+1 315 216 7797
-73.9854632,40.72703889754521,The Tang,chinese,1st Avenue,6466783092
-73.99937220000001,40.7284095975452,The Underdog,american,Bleecker Street,+1-212-253-8300
-73.98641500000001,40.758744097545204,The View Restaurant & Lounge,american,Broadway,+1 212 704 8900
-74.00222600000001,40.73695579754521,The Waverly Inn,american,Bank Street,+19178281154
-73.9242916,40.70004389754521,The Wheelhouse,sandwich,Wilson Avenue,+1-718-483-9970
-77.6358288,43.1315234975452,The Wok,chinese,Genesee Street,5852357888
-78.6715672,42.9089258975452,The Yelling Goat,barbecue,Central Avenue,+17166830462
-73.99355030000001,40.7524435975452,Tick Tock Diner,diner,8th Avenue,+1 212-268-8444
-73.7947166,40.73472069754521,Tienda Vieja,colombian,Fresh Meadow Lane,+1-718-321-3644
-73.9869037,40.76150659754521,Times Square Diner & Grill,diner,8th Avenue,+1 212-315-2400
-73.9311014,40.70360139754521,Tina's Place,american;wrap;pancake;sandwich,Flushing Avenue,+1-718-497-6890
-73.9869288,40.719539897545204,Tinys Giant Sandwich Shop,sandwich; salad; breakfast,Rivington Street,+1-212-228-4919
-73.9224149,40.760729497545206,Tipp Inn,italian,Broadway,+1-718-728-0489
-74.00469179999999,40.7090349975452,T.J. Byrnes,irish,Fulton Street,+12124064551
-73.999578,40.7287190975452,Toloache,mexican,Thompson Street,+1-212-420-0600
-73.92926259999999,40.704672097545206,Tomo,japanese,Flushing Avenue,+1-718-456-3695
-73.96540350000001,40.8054303975452,Tom's Restaurant,diner,Broadway,+1 212-864-6137
-73.9962431,40.6133502975452,Tony Pepperoni,pizza,18th Avenue,+1-718-484-8073
-73.9601344,40.690471497545204,Tony's Pizza Spot,pizza,DeKalb Avenue,781-622-6395
-73.993044,40.733875997545205,Tortaría,mexican,University Place,+1-212-776-1830
-73.90456400000001,40.72055189754521,Total Fish Land,seafood,Flushing Avenue,+1-718-894-1605
-77.5763128,43.1423079975452,TRATA,american,Culver Road,585-270-5460
-73.8948799,40.7011525975452,Trattoria Cerbone,italian,Fresh Pond Road,+1-718-386-4400
-74.0031019,40.731185597545206,Trattoria Pesce Pasta,italian;seafood,Bleecker Street,+1 212-645-2993
-73.9983208,40.72903629754521,Tre Giovani,italian;pizza;pasta;tuscan,LaGuardia Place,+1-212-475-7420
-73.95351579999999,40.78836489754521,Tre Otto,italian,Madison Avenue,+1 212-860-8880
-73.99317420000001,40.742057597545205,Tres Carnes,mexican,6th Avenue,+1 212 989 8737
-73.92556090000001,40.70046099754521,Tres Marias,mexican; taco,Wilson Avenue,+1-718-417-1015
-74.0071958,40.716203297545206,Tribeca Kitchen,american,Church Street,2122275100
-73.9005153,40.713096097545204,Tropical,ecuadorian;seafood;chicharron;ceviches,Fresh Pond Road,+1-718-821-2600
-73.94341709999999,40.826284197545206,Tsion Cafe,Ethiopian,Saint Nicholas Avenue,+1-212-234-2070
-73.97607509999999,40.6748511975452,TSL,american;jamaican,Union Street,+1-347-889-5005
-73.8265332,40.760174897545205,T-swirl Crêpe,crepe;fruits,Union Street,(917) 285-2521
-74.0137692,40.641989697545206,Tulcingo,mexican,5th Avenue,+1-718-439-2896
-73.9221402,40.743859797545205,Turkish Grill,turkish,Queens Boulevard,+1-718-392-3838
-73.9220163,40.7438429975452,Turkish Grill & Bar,turkish,Queens Boulevard,+1-718-392-3838
-74.00734059999999,40.735744997545204,Turks and Frogs,turkish,West 11th Street,+1-212-691-8875
-73.97027829999999,40.79724139754521,Turkuaz,turkish,Broadway,+1 212 665 9541
-73.98644540000001,40.748191997545206,Turntable Chicken Jazz,chicken,West 33rd Street,+1-212-714-9700
-76.22538440000001,43.138920397545206,Twin Trees,pizza;italian,Oswego Road,+1-315-652-2700
-74.0004115,40.747389897545204,Txikito,basque,9th Avenue,+1 212-242-4730
-73.9635088,40.6773592975452,Udom Thai,thai,Washington Avenue,+1-718-622-8424
-73.9960941,40.6779479975452,Ugly Baby,thai,Smith St,+1-347-689-3075
-73.9943981,40.7212761975452,Uncle Boons,thai,Spring Street,+1 646 370 6650
-73.9956756,40.7214198975452,Uncle Boons Sister,thai,Mott Street,+1 646-850-9480
-74.0000031,40.7287239975452,Uncle Ted's,chinese;coffee,Bleecker Street,+1-212-777-1395
-75.0947887,42.4549313975452,Undercover Eggplant,Sandwich/Salads,Chestnut Street,607 432 9900
-73.9853637,40.678172497545205,Union Cafe & Restaurant,diner,Union Street,+1 718 797 1117
-75.8795528,43.968840897545206,United China Restaurant,chinese,Eastern Boulevard,315-782-4432
-73.98802140000001,40.700815997545206,Untamed Sandwiches,sandwich,Prospect Street,+1-718-360-2956
-74.00825259999999,40.735250797545206,Upholstery Store: Food and Wine,seafood,Washington Street,+1-646-460-3114
-73.957809,40.7698980975452,Up Thai,thai,2nd Avenue,+1 212-256-1199
-73.71262390000001,40.7366124975452,Usha Foods,indian,Hillside Avenue,+1-718-343-1500
-73.98123559999999,40.77879269754521,Utopia Restaurant,diner,Amsterdam Avenue,+1 212-873-6233
-74.00702609999999,40.74087029754521,Valbella,italian,West 13th Street,+1-212-645-7777
-73.93370159999999,40.7430465975452,Van Dam Diner,american,Van Dam Street,+17183928371
-73.9917863,40.7182306975452,Vanessa's Dumpling House,chinese;dumplings;noodle,Eldridge Street,+1-212-625-8008
-73.9137484,40.6994506975452,Vaqueros,mexican,Myrtle Avenue,(718) 381-1042
-73.96516390000001,40.576504897545206,Varenichnaya,russian,Brighton 2nd Street,+17183329797
-73.98034840000001,40.7423564975452,Vatan,indian,3rd Avenue,+1-212-689-5666
-73.9921429,40.7547857975452,Venisalvi Cafe,mediterranean;tapas,West 38th Street,+1-347-839-8559
-73.95802950000001,40.7173677975452,Vera Cruz,mexican,Bedford Avenue,+1-718-486-3333
-73.98805240000002,40.740739497545206,VERTS Mediterranean Grill,mediterranean,East 23rd Street,+1 646-858-0609
-73.9870274,40.72897059754521,Veselka,ukrainian,2nd Avenue,+1 212-228-9682
-73.92771009999998,40.769703197545205,Vesta,italian,30th Avenue,+1-718-545-5550
-73.9876519,40.7278964975452,Via Della Pace,italian,East 7th Street,+1 (212) 253-5803
-73.95050479999999,40.77919889754521,Vietnaam,vietnamese,2nd Avenue,+1 212-722-0558
-73.6775328,40.6589349975452,Villa Formia Of Lynbrook,italian;italian_pizza;pizza,Merrick Road,(516) 599-4200
-73.9643368,40.8078892975452,Vine Sushi & Sake,japanese,Broadway,+1-212-222-3568
-73.9836941,40.724674797545205,Violet,american;pizza,East 5th Street,646-850-5900
-73.96477270000001,41.1970591975452,Vito & Ariel Pizzeria & Deli,Italian_Restaurant,Broadway,845-429-6453
-76.49540959999999,42.4397476975452,Viva Taqueria,mexican,North Aurora Street,607-277-1752
-73.9880373,40.723549297545205,V-Nam Cafe,vietnamese,1st Avenue,(212) 780-6020
-73.9892394,40.72911349754521,VSpot,Latin,Saint Marks Place,+1-212-254-3693
-73.98857559999999,40.7432890975452,Wagamama,ramen,5th Avenue,+1 (212) 920-6233
-74.00558290000001,42.7939205975452,Wagon Train BBQ,barbecue,Mariaville Road,(518) 356-0650
-73.952497,40.777175297545206,Wahlburgers,burger,2nd Avenue,+1 646-858-3890
-74.0070516,40.7197094975452,Walker's,burger,North Moore Street,+1 212 9410142
-74.0082138,40.73541869754521,Wallsé,austrian,West 11th Street,+1-212-352-2300
-73.9013429,40.7028803975452,Wan's Garden,chinese,Forest Avenue,(718) 381-1176
-73.994785,40.6147698975452,Wasabi,japanese,18th Avenue,+1-718-331-3933
-74.0006911,40.7314198975452,Washington Square Dinner,breakfast; burger; salad; greek,West 4th Street,+1-212-533-9306
-73.9945155,40.685604997545205,Watty & Meg,american,Court Street,+1-718-643-0007
-74.0002038,40.7331218975452,Waverly Diner,diner,6th Avenue,+1 212-675-3181
-73.92073859999999,40.685795897545205,Weng's Garden,chinese,Hancock Street,(718) 574-8979
-73.90660859999998,40.702042397545206,While In Kathmandu,nepalese,Seneca Avenue,+1-718-386-3416
-73.8491312,43.00386439754521,White House Restaurant,regional,Milton Avenue,(518) 885-6797
-73.9793591,40.67826689754521,Wild,american;pizza;brunch,5th Avenue,+1-347-987-4525
-73.9625166,40.712796497545206,Wild,gluten-free,Bedford Avenue,+1 347.599.0699
-73.9891428,40.720004597545206,Wildair,american,Orchard Street,(646) 964-5624
-73.647185,40.7010376975452,Wing Wan,chinese,Hempstead Avenue,+1-516-292-9309
-73.90685429999999,40.690120797545205,Win Xin Kitchen,sushi; japanese; mexican; chinese,Wilson Avenue,+1-718-919-1151
-73.953102,40.780347797545204,Wok 88,chinese,3rd Avenue ,+1-212-828-8688
-75.9759871,42.094328497545206,Wok 'n Roll,asian;japanese;chinese,Bunn Hill Road,+1-607-759-7786
-73.721642,40.6233947975452,Wok Tov,sushi,Central Avenue,+1-516-295-3843
-74.0391219,41.434633897545204,Woody's Farm to Table,burger,Quaker Avenue,845-534-1111
-73.9864972,40.7474401975452,Woorijip,korean,West 32nd Street,+1 212-244-1115
-73.895769,40.7036545975452,Wow Bagel,bagel,Fresh Pond Road,+1-718-381-5700
-73.98995699999999,40.71391899754521,Wu's Wonton King,chinese,East Broadway,(212) 477-1111
-73.9693605,40.798437097545204,Xi'an Famous Foods,chinese,Broadway,+1 212-786-2068
-73.9937134,40.71362659754521,Xing Wong BBQ,chinese,East Broadway,(212) 779-8899
-73.96131120000001,40.6824586975452,Xochitl,mexican,Fulton Street,+1 718 857 2424
-73.96567940000001,40.800807997545206,Yasha Ramen,japanese,Amsterdam Avenue,+1-212-222-2995
-73.98648109999999,40.6917365975452,Yaso Tangbao,dumpling;shanghainese,Lawrence Street,+1-929-337-7599
-73.8950998,40.701741997545206,Ye Garden,chinese,Fresh Pond Road,+1-718-417-3667
-73.9466042,40.780353397545205,Yeti Spice Grill,indian,1st Avenue,+1 646-590-0942
-73.89295209999999,40.68015059754521,Yolanda Restaurant,spanish,Jamaica Avenue,(718) 277-1737
-73.9844632,40.749908897545204,Yoon Haeundae Galbi,korean;bbq,West 36th Street,+1-212-244-5345
-77.51538690000001,43.090299697545206,Yotality Frozen Yogurt,Frozen_Yogurt,South Main Street,(585) 967-3938
-73.9055572,40.700443297545206,Yummy Chinese,chinese,Cornelia Street,(718) 386-8883
-73.94675090000001,40.7801609975452,Yummy Sushi,japanese,1st Avenue,+1 212-996-3666
-73.9785105,40.643326597545204,Yummy Taco,mexican,Church Avenue,(718) 431-8062
-73.94834159999999,40.781630097545204,Zebu Grill,brazilian,East 92nd Street,+1-212-426-7500
-73.9290349,40.6975450975452,Zefe's,mexican;american,Myrtle Avenue,+1-718-919-8561
-73.8953095,40.7024081975452,Zenith Thai,thai,Fresh Pond Road,+1-718-497-8899
-73.9208098,40.762904397545206,Zenon Taverna,greek,31st Avenue,(718) 956-0133
-74.01073290000001,40.70355829754521,Zigolini's,mexican,Pearl Street,+12124253127
-74.0106469,40.7033195975452,Zigolini's Gourmet Deli,thai,Water Street,+12123616313
-73.88112640000001,40.7017670975452,Zum Stammtisch,german,Myrtle Avenue,+1 718 386-3014
-73.9804064,40.7779076975452,Zurutto,japanese,West 72nd Street,+1-212-498-0022
